2026-07-13 22:50:59,227 | 0x700 | Engine ECU | [1]
2026-07-13 22:50:59,228 | 0x700 | Gateway ECU | [1]
2026-07-13 22:50:59,252 | 0x700 | Cluster ECU | [1]
2026-07-13 22:50:59,253 | 0x700 | Body ECU | [1]
2026-07-13 22:51:04,229 | 0x700 | Gateway ECU | [1]
2026-07-13 22:51:04,229 | 0x700 | Engine ECU | [1]
2026-07-13 22:51:04,254 | 0x700 | Cluster ECU | [1]
2026-07-13 22:51:04,254 | 0x700 | Body ECU | [1]
2026-07-13 22:51:09,231 | 0x700 | Gateway ECU | [1]
2026-07-13 22:51:09,231 | 0x700 | Engine ECU | [1]
2026-07-13 22:51:09,256 | 0x700 | Cluster ECU | [1]
2026-07-13 22:51:09,256 | 0x700 | Body ECU | [1]
2026-07-13 22:53:12,854 | 0x700 | Engine ECU | [1]
2026-07-13 22:53:12,855 | 0x101 | Engine ECU | [0, 8]
2026-07-13 22:53:12,855 | 0x700 | Cluster ECU | [1]
2026-07-13 22:53:12,855 | 0x700 | Gateway ECU | [1]
2026-07-13 22:53:12,855 | 0x700 | Body ECU | [1]
2026-07-13 22:53:13,857 | 0x101 | Engine ECU | [20, 13]
2026-07-13 23:08:59,406 | 0x101 | Engine ECU | [0, 8]
2026-07-13 23:09:00,409 | 0x101 | Engine ECU | [20, 13]
2026-07-13 23:09:01,412 | 0x101 | Engine ECU | [40, 18]
2026-07-13 23:09:02,414 | 0x101 | Engine ECU | [60, 23]
2026-07-13 23:09:03,416 | 0x101 | Engine ECU | [80, 28]
2026-07-13 23:09:04,419 | 0x101 | Engine ECU | [100, 33]
2026-07-13 23:09:05,422 | 0x101 | Engine ECU | [80, 28]
2026-07-13 23:09:06,423 | 0x101 | Engine ECU | [60, 23]
2026-07-13 23:09:07,425 | 0x101 | Engine ECU | [40, 18]
2026-07-13 23:09:08,427 | 0x101 | Engine ECU | [20, 13]
2026-07-13 23:09:09,429 | 0x101 | Engine ECU | [0, 8]
2026-07-13 23:24:58,251 | 0x101 | Engine ECU | [0, 8]
2026-07-13 23:24:59,253 | 0x101 | Engine ECU | [20, 13]
2026-07-13 23:25:00,255 | 0x101 | Engine ECU | [40, 18]
2026-07-13 23:25:00,834 | 0x200 | Dashboard | [1]
2026-07-13 23:25:01,258 | 0x101 | Engine ECU | [60, 23]
2026-07-13 23:25:01,722 | 0x200 | Dashboard | [2]
2026-07-13 23:25:02,260 | 0x101 | Engine ECU | [80, 28]
2026-07-13 23:25:03,232 | 0x200 | Dashboard | [1]
2026-07-13 23:25:03,262 | 0x101 | Engine ECU | [100, 33]
2026-07-13 23:25:03,908 | 0x200 | Dashboard | [2]
2026-07-13 23:25:04,265 | 0x101 | Engine ECU | [80, 28]
2026-07-13 23:25:04,334 | 0x200 | Dashboard | [2]
2026-07-13 23:25:05,200 | 0x200 | Dashboard | [1]
2026-07-13 23:25:05,267 | 0x101 | Engine ECU | [60, 23]
2026-07-13 23:25:05,775 | 0x200 | Dashboard | [2]
2026-07-13 23:25:06,270 | 0x101 | Engine ECU | [40, 18]
2026-07-13 23:25:06,530 | 0x200 | Dashboard | [1]
2026-07-13 23:25:07,273 | 0x101 | Engine ECU | [20, 13]
2026-07-13 23:25:07,361 | 0x200 | Dashboard | [2]
2026-07-13 23:25:08,275 | 0x101 | Engine ECU | [0, 8]
2026-07-13 23:33:15,104 | 0x101 | Engine ECU | [0, 8]
2026-07-13 23:33:16,107 | 0x101 | Engine ECU | [20, 13]
2026-07-13 23:33:17,111 | 0x101 | Engine ECU | [40, 18]
2026-07-13 23:33:18,113 | 0x101 | Engine ECU | [60, 23]
2026-07-13 23:33:19,115 | 0x101 | Engine ECU | [80, 28]
2026-07-13 23:33:20,116 | 0x101 | Engine ECU | [100, 33]
2026-07-13 23:33:21,119 | 0x101 | Engine ECU | [80, 28]
